gesetzKuerzel;gesetzName;paragraf;absatz;titel;inhalt;mangelVorgefunden;rechtsgrundlage;handlungsaufforderung
BImSchG;Gesetz zum Schutz vor schädlichen Umwelteinwirkungen durch Luftverunreinigungen, Geräusche, Erschütterungen und ähnliche Vorgänge;§ 37d;1;Zuständige Stelle, Rechtsverordnungen;(1) Innerhalb der Bundesverwaltung werden eine oder mehrere Stellen errichtet, denen die Aufgaben übertragen werden, die Erfüllung der Verpflichtungen nach § 37a zu überwachen, die in § 37c geregelten Aufgaben zu erfüllen und die Berichte nach § 37f zu überprüfen. Die Bundesregierung wird ermächtigt, die jeweils zuständige Stelle durch Rechtsverordnung ohne Zustimmung des Bundesrates zu bestimmen.;;;
BImSchG;Gesetz zum Schutz vor schädlichen Umwelteinwirkungen durch Luftverunreinigungen, Geräusche, Erschütterungen und ähnliche Vorgänge;§ 37d;2;Zuständige Stelle, Rechtsverordnungen;(2) Die Bundesregierung wird ermächtigt, nach Anhörung der beteiligten Kreise (§ 51) durch Rechtsverordnung ohne Zustimmung des Bundesrates 1. unter Berücksichtigung der technischen Entwicklung a) auch in Abweichung von § 37b Absatz 1 bis 6 Energieerzeugnisse als Biokraftstoffe zu bestimmen, b) in Abweichung von § 37b Absatz 1 bis 6 festzulegen, dass bestimmte Energieerzeugnisse nicht oder nicht mehr in vollem Umfang als Biokraftstoffe gelten, c) die Anrechenbarkeit von biogenen Ölen aus Rohstoffen des Anhangs IX Teil A der Richtlinie (EU) 2018/2001 im Sinne von § 37b Absatz 8 Satz 1 Nummer 1 auf die Erfüllung von Verpflichtungen nach § 37a Absatz 1 Satz 1 und 2 in Verbindung mit § 37a Absatz 4 abweichend von § 37b Absatz 8 Satz 1 Nummer 1 zu regeln, soweit landwirtschaftliche Rohstoffe, Abfälle oder Reststoffe, die bei der Herstellung von biogenen Ölen aus Rohstoffen des Anhangs IX Teil A der Richtlinie (EU) 2018/2001 verwendet werden sollen, nachhaltig erzeugt worden sind, d) die Anrechenbarkeit von Biomethan auf die Erfüllung von Verpflichtungen nach § 37a Absatz 1 Satz 1 und 2 in Verbindung mit § 37a Absatz 4 zu konkretisieren, e) die Anrechenbarkeit von Biomethan, das in das Erdgasnetz eingespeist wird, auf die Erfüllung von Verpflichtungen nach § 37a Absatz 1 Satz 1 und 2 in Verbindung mit § 37a Absatz 4 näher zu regeln, f) zu bestimmen, wie im Falle der Einspeisung von Biomethan in das Erdgasnetz der Nachweis über die Treibhausgasemissionen zu führen ist, sowie g) das Nachweisverfahren für die Anrechenbarkeit von Biomethan insgesamt näher zu regeln, 2. zu bestimmen, dass der Anteil an bestimmten Erfüllungsoptionen im Rahmen der Erfüllung von Verpflichtungen nach § 37a Absatz 1 Satz 1 und 2 in Verbindung mit § 37a Absatz 4 nach Maßgabe einer Multiplikation der tatsächlich in Verkehr gebrachten energetischen Menge der jeweiligen Erfüllungsoption mit einem bestimmten Rechenfaktor zu berechnen ist, 3. vorzuschreiben, dass Biokraftstoffe nur dann auf die Erfüllung von Verpflichtungen nach § 37a Absatz 1 Satz 1 und 2 in Verbindung mit § 37a Absatz 4 angerechnet werden, wenn bei der Erzeugung der eingesetzten Biomasse nachweislich bestimmte ökologische und soziale Anforderungen an eine nachhaltige Produktion der Biomasse sowie zum Schutz natürlicher Lebensräume erfüllt werden und wenn der Biokraftstoff eine bestimmte Treibhausgasminderung aufweist, 4. die Anforderungen im Sinne der Nummer 3 festzulegen, 5. die Höhe der Abgabe nach § 37c Absatz 2 Satz 3, 4 oder Satz 6 zu ändern, um im Fall von Änderungen des Preisniveaus für Kraftstoffe eine vergleichbare wirtschaftliche Belastung aller Verpflichteten sicherzustellen, 6. den Basiswert im Sinne des § 37a Absatz 4 Satz 4 zu bestimmen, 7. die Anrechenbarkeit bestimmter Biokraftstoffe auf die Verpflichtungen nach § 37a Absatz 1 Satz 1 und 2 in Verbindung mit § 37a Absatz 4 zu begrenzen, sofern die Richtlinie (EU) 2018/2001 eine Begrenzung der Anrechenbarkeit dieser Biokraftstoffe auf das Ziel von Artikel 25 Absatz 1 der Richtlinie (EU) 2018/2001 vorsieht, sowie das Nachweisverfahren zu regeln, 8. einen Mindestanteil bestimmter Biokraftstoffe oder anderer erneuerbarer Kraftstoffe zur Erfüllung der Verpflichtungen nach § 37a Absatz 1 Satz 1 und 2 in Verbindung mit § 37a Absatz 4 festzulegen sowie das Nachweisverfahren zu regeln, 9. das Berechnungsverfahren für die Treibhausgasemissionen von fossilen Otto- und fossilen Dieselkraftstoffen im Sinne des § 37a Absatz 4 Satz 5 festzulegen und das Nachweisverfahren zu regeln, 10. das Berechnungsverfahren für die Treibhausgasemissionen von Biokraftstoffen abweichend von § 37a Absatz 4 Satz 6 festzulegen und das Nachweisverfahren zu regeln, 11. die Anrechenbarkeit von elektrischem Strom zur Verwendung in Straßenfahrzeugen gemäß § 37a Absatz 5 Satz 1 Nummer 4 zu regeln und dabei insbesondere a) das Berechnungsverfahren für die Treibhausgasemissionen der eingesetzten Mengen elektrischen Stroms festzulegen und b) das Nachweisverfahren zu regeln und c) die erzeugten Treibhausgasminderungsmengen der energetischen Menge elektrischen Stroms, die nicht von Dritten der zuständigen Stelle mitgeteilt werden, zu versteigern und das erforderliche Verfahren zu regeln, 12. unter Berücksichtigung der technischen Entwicklung den Anwendungsbereich in § 37a Absatz 1 Satz 1 auf weitere Kraftstoffe auszudehnen und dabei insbesondere a) das Berechnungsverfahren für die Treibhausgasemissionen dieser Kraftstoffe festzulegen und b) das Nachweisverfahren zu regeln, 13. unter Berücksichtigung der technischen Entwicklung weitere Erfüllungsoptionen zu ergänzen und dabei insbesondere a) das Berechnungsverfahren für die Treibhausgasemissionen dieser Maßnahmen festzulegen, b) das Nachweisverfahren sowie die Übertragbarkeit der Nachweise zu regeln, c) Methoden zur Einhaltung der Anforderungen der Richtlinie (EU) 2018/2001 für den Bezug des elektrischen Stroms zur Produktion von Kraftstoffen festzulegen und d) Mindestwerte für die Treibhausgaseinsparung von Kraftstoffen festzulegen, 14. die Berichtspflicht nach § 37f Absatz 1 insbesondere zu Art, Form und Inhalt des Berichts näher auszugestalten sowie die zur Sicherstellung einer ordnungsgemäßen Berichterstattung erforderlichen Anordnungen der zuständigen Stelle zu regeln, 15. ein Nachweisverfahren festzulegen für die Voraussetzungen a) nach § 37a Absatz 4 Satz 7 Nummer 5, b) nach § 37b Absatz 1 bis 7, gegebenenfalls in Verbindung mit der Verordnung nach Nummer 1 Buchstabe a oder Buchstabe b, c) nach § 37b Absatz 8 Satz 1, d) der Verordnung nach Nummer 1 Buchstabe c und e) der Verordnung nach den Nummern 2 bis 4, 16. Ausnahmen von den Vorgaben nach § 37b Absatz 8 Satz 1 Nummer 3 festzulegen, sofern dies dem Sinn und Zweck der Regelung nicht entgegensteht, 17. von § 37c Absatz 1 und 3 bis 5 abweichende Verfahrensregelungen zu treffen, 18. Ausnahmen von der in § 37a Absatz 6 Satz 5 und Absatz 8 Satz 1 vorgesehenen Möglichkeit der Anrechnung von Übererfüllungen auf den Mindestanteil des Folgejahres festzulegen, sofern dies zur Einhaltung von Zielvorgaben aus bindenden Rechtsakten der Europäischen Gemeinschaften oder der Europäischen Union erforderlich ist, 19. unter Berücksichtigung der technischen Entwicklung Kriterien für die Anrechenbarkeit von Wasserstoff aus biogenen Quellen gemäß § 37b Absatz 8 Satz 3 festzulegen und dabei insbesondere a) das Berechnungsverfahren für die Treibhausgasemissionen, b) das Nachweisverfahren sowie die Übertragbarkeit der Nachweise und c) die Anforderungen an die erneuerbaren Energiequellen zur Erzeugung des Wasserstoffs. In Rechtsverordnungen nach Satz 1 kann die Zuständigkeit zur Durchführung einer in einer Rechtsverordnung nach Absatz 1 Satz 2 bestimmten Stelle übertragen werden. Rechtsverordnungen nach Satz 1 Nummer 1 Buchstabe c bedürfen der Zustimmung des Deutschen Bundestages. Rechtsverordnungen nach Satz 1 Nummer 13 oder 19 bedürfen der Zustimmung des Deutschen Bundestages, sofern Regelungen zu strombasierten Kraftstoffen oder Wasserstoff aus biogenen Quellen getroffen werden. Hat sich der Deutsche Bundestag nach Ablauf von vier Sitzungswochen seit Eingang der Rechtsverordnung nach Satz 3 oder 4 nicht mit ihr befasst, gilt die Zustimmung zu der unveränderten Rechtsverordnung als erteilt.;;;
BImSchG;Gesetz zum Schutz vor schädlichen Umwelteinwirkungen durch Luftverunreinigungen, Geräusche, Erschütterungen und ähnliche Vorgänge;§ 37d;3;Zuständige Stelle, Rechtsverordnungen;(3) Die Bundesregierung wird ermächtigt, durch Rechtsverordnung ohne Zustimmung des Bundesrates nähere Bestimmungen zur Durchführung der §§ 37a bis 37c sowie der auf Absatz 2 beruhenden Rechtsverordnungen zu erlassen und darin insbesondere 1. das Verfahren zur Sicherung und Überwachung der Erfüllung der Quotenverpflichtung in den Fällen des § 37a Absatz 6 und 7 und hinsichtlich der für die Ermittlung der Mindestanteile an Biokraftstoff oder der Treibhausgasminderung benötigten Daten näher zu regeln, 2. zur Sicherung und Überwachung der Erfüllung der Quotenverpflichtung abweichende Bestimmungen zu § 37a Absatz 4 Satz 9 und 10 sowie zu § 37a Absatz 6 und 7 zu erlassen, 3. die erforderlichen Nachweise und die Überwachung der Einhaltung der Anforderungen an Biokraftstoffe sowie die hierfür erforderlichen Probenahmen näher zu regeln, 4. zu bestimmen, dass das Entstehen von Verpflichtungen nach § 37a Absatz 1 Satz 1 und 2 in Verbindung mit § 37a Absatz 4 an das Inverkehrbringen einer bestimmten Mindestmenge an Kraftstoff geknüpft wird.;;;
BImSchG;Gesetz zum Schutz vor schädlichen Umwelteinwirkungen durch Luftverunreinigungen, Geräusche, Erschütterungen und ähnliche Vorgänge;§ 37e;1;"Gebühren und Auslagen; Verordnungsermächtigung";(1) Es werden Gebühren und Auslagen für individuell zurechenbare öffentliche Leistungen erhoben, die auf Grund von Rechtsverordnungen erbracht werden nach: 1. § 37d Absatz 2 Satz 1 Nummer 3 und 4, 2. § 37d Absatz 2 Satz 1 Nummer 11 und 3. § 37d Absatz 2 Satz 1 Nummer 13. Die Gebühr soll die mit der individuell zurechenbaren öffentlichen Leistung verbundenen Kosten aller an der Leistung Beteiligten decken.;;;
BImSchG;Gesetz zum Schutz vor schädlichen Umwelteinwirkungen durch Luftverunreinigungen, Geräusche, Erschütterungen und ähnliche Vorgänge;§ 37e;2;"Gebühren und Auslagen; Verordnungsermächtigung";(2) Das Bundesministerium für Ernährung und Landwirtschaft wird ermächtigt, im Einvernehmen mit dem Bundesministerium für Umwelt, Naturschutz und nukleare Sicherheit und dem Bundesministerium der Finanzen durch Rechtsverordnung ohne Zustimmung des Bundesrates die gebührenpflichtigen Tatbestände und Gebührensätze für Amtshandlungen im Sinne von Absatz 1 Nummer 1 zu bestimmen und dabei feste Sätze, auch in Form von Zeitgebühren oder Rahmensätzen, vorzusehen. In der Rechtsverordnung kann die Erstattung von Auslagen abweichend vom Verwaltungskostengesetz in der bis zum 14. August 2013 geltenden Fassung oder von § 12 Absatz 1 des Bundesgebührengesetzes vom 7. August 2013 (BGBl. I S. 3154), das zuletzt durch Artikel 3 des Gesetzes vom 31. März 2016 (BGBl. I S. 518) geändert worden ist, geregelt werden.;;;
BImSchG;Gesetz zum Schutz vor schädlichen Umwelteinwirkungen durch Luftverunreinigungen, Geräusche, Erschütterungen und ähnliche Vorgänge;§ 37e;3;"Gebühren und Auslagen; Verordnungsermächtigung";(3) Das Bundesministerium für Umwelt, Naturschutz und nukleare Sicherheit wird ermächtigt, durch Rechtsverordnung ohne Zustimmung des Bundesrates die gebührenpflichtigen Tatbestände und Gebührensätze für Amtshandlungen im Sinne von Absatz 1 Nummer 2 und 3 zu bestimmen und dabei feste Sätze, auch in Form von Zeitgebühren oder Rahmensätzen, vorzusehen. In der Rechtsverordnung kann die Erstattung von Auslagen auch abweichend von § 12 Absatz 1 des Bundesgebührengesetzes geregelt werden.;;;
BImSchG;Gesetz zum Schutz vor schädlichen Umwelteinwirkungen durch Luftverunreinigungen, Geräusche, Erschütterungen und ähnliche Vorgänge;§ 37f;1;Berichte über Kraftstoffe und Energieerzeugnisse;(1) Verpflichtete haben der zuständigen Stelle jährlich bis zum 31. März einen Bericht über die im vorangegangenen Verpflichtungsjahr in Verkehr gebrachten Kraftstoffe und Energieerzeugnisse vorzulegen, sofern eine Rechtsverordnung nach § 37d Absatz 2 Satz 1 Nummer 14 dies vorsieht. Der Bericht enthält zumindest folgende Angaben: 1. die Gesamtmenge jedes Typs von in Verkehr gebrachten Kraftstoffen und Energieerzeugnissen unter Angabe des Erwerbsortes und des Ursprungs und 2. die Treibhausgasemissionen pro Energieeinheit.;;;
BImSchG;Gesetz zum Schutz vor schädlichen Umwelteinwirkungen durch Luftverunreinigungen, Geräusche, Erschütterungen und ähnliche Vorgänge;§ 37f;2;Berichte über Kraftstoffe und Energieerzeugnisse;(2) Die zuständige Stelle überprüft die Berichte. Der Verpflichtete hat der zuständigen Stelle auf Verlangen die Auskünfte zu erteilen und die Unterlagen vorzulegen, die zur Überprüfung der Berichte erforderlich sind.;;;
BImSchG;Gesetz zum Schutz vor schädlichen Umwelteinwirkungen durch Luftverunreinigungen, Geräusche, Erschütterungen und ähnliche Vorgänge;§ 37g;;Bericht der Bundesregierung;Nachdem der Bericht nach Artikel 22 der Richtlinie 2009/28/EG der Europäischen Kommission vorgelegt wurde, übermittelt die Bundesregierung den Bericht nach § 64 der Biokraftstoff-Nachhaltigkeitsverordnung dem Deutschen Bundestag und dem Bundesrat. Die Bundesregierung evaluiert die §§ 37a bis 37f dieses Gesetzes sowie die auf Grund dieser Regelungen erlassenen Verordnungen, insbesondere die Verordnung zur Durchführung der Regelungen der Biokraftstoffquote, die Verordnung zur Anrechnung von strombasierten Kraftstoffen und mitverarbeiteten biogenen Ölen auf die Treibhausgasquote, die Verordnung zur Festlegung weiterer Bestimmungen zur Treibhausgasminderung bei Kraftstoffen sowie die Biokraftstoff-Nachhaltigkeitsverordnung und legt dem Deutschen Bundestag bis zum 31. März 2024 und dann alle zwei Jahre einen Erfahrungsbericht vor. Der Bericht enthält insbesondere Angaben über 1. die Entwicklung des nachhaltigen Rohstoffpotenzials für die unterschiedlichen Erfüllungsoptionen, 2. den Stand der technischen Entwicklung und Kosten unterschiedlicher Herstellungstechnologien für Biokraftstoffe, Wasserstoff, strombasierte Kraftstoffe und anderer Erfüllungsoptionen, 3. die Produktionskapazitäten unterschiedlicher Erfüllungsoptionen, insbesondere der Mengen an Wasserstoff und strombasierten Kraftstoffen, die durch dieses Gesetz angereizt werden, 4. die Einhaltung der Nachhaltigkeitskriterien und Auswirkungen der ansteigenden Treibhausgasminderungs-Quote auf Natur, Umwelt und Artenvielfalt, 5. die Angemessenheit der Höhe der unterschiedlichen Anrechnungsfaktoren der betreffenden Erfüllungsoptionen und der Höhe der Ausgleichsabgaben. Der Bericht gibt auch Empfehlungen zur Weiterentwicklung des Regelwerkes.;;;
BImSchG;Gesetz zum Schutz vor schädlichen Umwelteinwirkungen durch Luftverunreinigungen, Geräusche, Erschütterungen und ähnliche Vorgänge;§ 37h;1;"Mechanismus zur Anpassung der Treibhausgasminderungs-Quote; Verordnungsermächtigung";(1) Das Bundesministerium für Umwelt, Naturschutz und nukleare Sicherheit gibt die Summe der für ein Verpflichtungsjahr an die zuständige Stelle (§ 37d Absatz 1) gemeldeten Mengen an elektrischem Strom zur Verwendung in Straßenfahrzeugen im Bundesanzeiger bekannt.;;;
BImSchG;Gesetz zum Schutz vor schädlichen Umwelteinwirkungen durch Luftverunreinigungen, Geräusche, Erschütterungen und ähnliche Vorgänge;§ 37h;2;"Mechanismus zur Anpassung der Treibhausgasminderungs-Quote; Verordnungsermächtigung";(2) Übersteigt die Summe der nach Absatz 1 bekannt gemachten Menge elektrischen Stroms 1. im Kalenderjahr 2022 5 Petajoule, 2. im Kalenderjahr 2023 9 Petajoule, 3. im Kalenderjahr 2024 13 Petajoule, 4. im Kalenderjahr 2025 19 Petajoule, 5. im Kalenderjahr 2026 25 Petajoule, 6. im Kalenderjahr 2027 38 Petajoule, 7. im Kalenderjahr 2028 53 Petajoule, 8. im Kalenderjahr 2029 71 Petajoule, 9. im Kalenderjahr 2030 88 Petajoule, erhöht die Bundesregierung den Prozentsatz nach § 37a Absatz 4 Satz 2 durch Rechtsverordnung ohne Zustimmung des Bundesrates für alle nachfolgenden Verpflichtungsjahre. Eine Erhöhung durch eine Rechtsverordnung nach Satz 1 erfolgt für das übernächste Verpflichtungsjahr. Die Erhöhung hat sicherzustellen, dass andere Erfüllungsoptionen in gleichem Maße zur Erfüllung der Verpflichtung nach § 37a Absatz 1 Satz 1 und 2 in Verbindung mit Absatz 4 eingesetzt werden können. Die Erhöhung hat der halben bis eineinhalbfachen Treibhausgasminderung durch die Menge an elektrischem Strom, die die Menge nach Satz 1 übersteigt, gegenüber der Summe der Referenzwerte aller Verpflichteten zu entsprechen.;;;
BImSchG;Gesetz zum Schutz vor schädlichen Umwelteinwirkungen durch Luftverunreinigungen, Geräusche, Erschütterungen und ähnliche Vorgänge;§ 38;1;Beschaffenheit und Betrieb von Fahrzeugen;(1) Kraftfahrzeuge und ihre Anhänger, Schienen-, Luft- und Wasserfahrzeuge sowie Schwimmkörper und schwimmende Anlagen müssen so beschaffen sein, dass ihre durch die Teilnahme am Verkehr verursachten Emissionen bei bestimmungsgemäßem Betrieb die zum Schutz vor schädlichen Umwelteinwirkungen einzuhaltenden Grenzwerte nicht überschreiten. Sie müssen so betrieben werden, dass vermeidbare Emissionen verhindert und unvermeidbare Emissionen auf ein Mindestmaß beschränkt bleiben.;;;
BImSchG;Gesetz zum Schutz vor schädlichen Umwelteinwirkungen durch Luftverunreinigungen, Geräusche, Erschütterungen und ähnliche Vorgänge;§ 38;2;Beschaffenheit und Betrieb von Fahrzeugen;(2) Das Bundesministerium für Verkehr und digitale Infrastruktur und das Bundesministerium für Umwelt, Naturschutz und nukleare Sicherheit bestimmen nach Anhörung der beteiligten Kreise (§ 51) durch Rechtsverordnung mit Zustimmung des Bundesrates die zum Schutz vor schädlichen Umwelteinwirkungen notwendigen Anforderungen an die Beschaffenheit, die Ausrüstung, den Betrieb und die Prüfung der in Absatz 1 Satz 1 genannten Fahrzeuge und Anlagen, auch soweit diese den verkehrsrechtlichen Vorschriften des Bundes unterliegen. Dabei können Emissionsgrenzwerte unter Berücksichtigung der technischen Entwicklung auch für einen Zeitpunkt nach Inkrafttreten der Rechtsverordnung festgesetzt werden.;;;
BImSchG;Gesetz zum Schutz vor schädlichen Umwelteinwirkungen durch Luftverunreinigungen, Geräusche, Erschütterungen und ähnliche Vorgänge;§ 38;3;Beschaffenheit und Betrieb von Fahrzeugen;(3) Wegen der Anforderungen nach Absatz 2 gilt § 7 Absatz 5 entsprechend.;;;
